key,parent_key,text,type,nb_players
,,"""Les petits animaux qui peuvent rentrer dans un anus standard"", la personne qui répète ou qui ne trouve pas boit $ gorgées ! %s commence",4,1
,,"""Les héroïnes de Disney qui méritent une cartouche"", la personne qui répète ou qui ne trouve pas boit $ gorgées ! %s commence",4,1
,,"""Les endroits où %s a vomi"", la personne qui répète ou qui ne trouve pas boit $ gorgées ! %s commence",4,2
,,"""Les endroits où %s a chié"", la personne qui répète ou qui ne trouve pas boit $ gorgées ! %s commence",4,2
,,"""Les légumes qui rentrent dans un vagin de pornstar"", la personne qui répète ou qui ne trouve pas boit $ gorgées ! %s commence",4,1
,,"""Les couleurs du drapeau allemand"", la personne qui répète ou qui ne trouve pas boit $ gorgées ! %s commence !",4,1
,,"""Les avantages à avoir un troisième bras"", la personne qui répète ou qui ne trouve pas boit $ gorgées ! %s commence !",4,1
,,"Les objets pouvant rentrer dans un anus commençant par la première lettre du prénom du voisin de gauche, la personne qui répète ou n'a plus d'idée boit $ gorgées. %s commence",4,1
,,"""Les amis communs plus bêtes que %s"". Le joueur qui répète ou ne trouve pas boit $ gorgées ! %s commence",4,2
,,"""Les insultes contenant le mot bite"", le joueur qui répète ou ne trouve pas boit $ gorgées, %s commence",4,1
,,"""Les insultes avec les mères"", le joueur qui ne trouve pas ou répète boit $ gorgées, %s commence",4,1
,,"""Les blagues commençant par : ta mère est tellement … "", le joueur qui ne trouve pas ou répète boit $ gorgées, %s commence",4,1
,,"""Les insultes féminines"", le joueur qui ne trouve pas ou répète boit $ gorgées, %s commence",4,1
,,"%s, pense à une actrice porno. Tous les joueurs vont à tour de rôle en donner une, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à un film de merde. Tous les joueurs vont à tour de rôle en donner un, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à un joueur présent, le plus débile selon toi. Tous les joueurs vont à tour de rôle en donner un, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à une connerie faite par %s. Tous les joueurs vont à tour de rôle en donner une, le premier à deviner distribue $ gorgées. %s commence",4,3
,,"%s, pense à un lieu de spring break. Tous les joueurs vont à tour de rôle en donner un, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à un médicament pour le sexe. Tous les joueurs vont à tour de rôle en donner un, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à un lieu de féria. Tous les joueurs vont à tour de rôle en donner un, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à une MST. Tous les joueurs vont à tour de rôle en donner une, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à une actrice américaine exagérément bonne. Tous les joueurs vont à tour de rôle en donner une, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à une actrice française excessivement bonne. Tous les joueurs vont à tour de rôle en donner une, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à une pratique SM. Tous les joueurs vont à tour de rôle en donner une, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à un un truc dégueu qui sort du corps. Tous les joueurs vont à tour de rôle en donner un, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à un pote BG que tout le monde connaît. Tous les joueurs vont à tour de rôle en donner un, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"%s, pense à une copine sexy que tout le monde connaît. Tous les joueurs vont à tour de rôle en donner une, le premier à deviner distribue $ gorgées. %s commence",4,2
,,"""Les orifices chez l'être humain"", le joueur qui répète ou ne trouve pas boit $ gorgées. %s commence",4,1
,,"""Ce avec quoi %s s'est déjà torché les fesses"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"""Les fdp en politique"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les synonymes de caca"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les adjectifs pour qualifier un pet"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les records du monde débiles"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les métiers où l'on est amené à toucher un sexe"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les types que %s a sucés"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"""Les meufs qui se sont fait bouffer la schneck par %s"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"""Les fruits et légumes qui ne rentrent qu'en partie dans le cul de %s"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"""Les races de chat et chien dégueux"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les chanteurs et chanteuses qui auraient dû être tués à la naissance"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les synonymes de sodomiser"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les animaux contre qui %s perdrait sur un ring"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"Les lettres présentes dans le mot ""anulingus"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""chlamydia"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""bombasse"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""pucelle"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""faciale"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""nécrophile"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""zoophile"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""nibard"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans le mot ""casse-couille"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans l'expression distinguée ""grosse pute"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"Les lettres présentes dans l'expression distinguée ""fils de pute"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les marques d'ascenseur"", la personne qui répète ou ne trouve pas boit $ gorgées. %s commence",4,1
,,"""Les pratiques sexuelles interdites par la loi"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les manières de faire disparaître un corps"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les trucs dont on a besoin pour faire disparaître un corps"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les trucs avec lesquels on essuie généralement le foutre"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les métiers en rapport avec des cadavres"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les façons de faire descendre une érection"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les outils adéquats pour couper une jambe"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les trucs qu'on peut être amené à placer dans son anus"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les trucs de couleur rose que %s a déjà mis dans sa bouche"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"""Les outils pour déterrer un corps"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les endroits sympas pour enterrer un corps"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les outils pour arracher des dents"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les animaux que %s a vus copuler, en vrai ou en vidéo"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"""Les choses qu'il est agréable de sucer"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les endroits où mettre un pénis peut être très agréable"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les synonymes de ""elle est sexy"" "", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les couleurs que peut avoir un téton"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les raisons de faire une pénétration vaginale plutôt qu'une sodomie"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les pratiques sexuelles ou médicales qui se font sur un anus"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les pratiques sexuelles ou médicales qui se font sur un pénis"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les adjectifs qui peuvent décrire un pénis"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les trucs qu'on trouve dans une cuisine, dont on peut se servir pour le sexe"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les endroits où il est excitant de déverser son sperme pour un homme"", le joueur qui répète ou ne trouve pas boit $ gorgées. %s commence",4,1
,,"""Les odeurs qui peuvent être assimilées à celle d'un pénis ou d'un vagin"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les animaux avec lesquels faire l'amour ferait au moins 5 points de suture"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les métiers qui sont souvent mis en scène dans les scénarios de films X"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les catégories de vidéo dans les sites pornos"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les trucs utiles à faire avec une érection"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les aliments qui donnent la chiasse"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les aliments qui changent la couleur de ton caca"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les aliments que %s a déjà vomis"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,2
,,"""Les fruits qui peuvent être synonymes de poitrine pour une femme"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"""Les fruits ou légumes qui peuvent être synonymes de pénis"", le joueur qui répète ou ne trouve pas prend $ gorgées. %s commence",4,1
,,"%s montre son cul, se prend 2 fessées par %s et finit son verre",6,2
,,%s finit son verre pendant que tout le monde l'insulte,6,1
,,%s finit son verre pendant que %s lui pince le nez et que %s lui met une fessée,6,3
,,%s et %s finissent leur verre en position de levrette ,6,2
,,%s se fait roter à la gueule en finissant son verre,6,1
,,%s fait semblant de se mastur*er en finissant son verre ou fait semblant de mastur*er %s pendant qu'il/elle boit son verre,6,2
,,%s boit une gorgée à travers sa chaussette ou finit son verre !,6,1
,,%s se tape cul nu par terre et finit son verre,6,1
,,%s renifle les chaussures d'un joueur et finit son verre,6,1
,,"%s, vide ton verre dans ton slip ou dans ta bouche, à toi de voir !",6,1
,,%s se prend une pichenette dans l'oreille par chacun des joueurs et finit son verre,6,1
,,"%s, fais toi lécher le visage par %s ou %s, et finis ton verre",6,3
,,Tous ceux dont le verre est rempli à plus de la moitié le finissent,6,0
,,"%s, finis deux verres de ton choix",6,1
,,"%s, choisis un joueur pour mettre des poils pubiens dans ton verre, puis tu le finiras",6,1
,,"%s, bois un bouchon d'alcool fort pur",6,1
,,"%s, mets de l'herbe dans ton verre et termine-le",6,1
,,"%s et %s, vous avez 2 minutes et 30 secondes pour terminer vos verres",6,2
,,"Plutôt être coincé dans un ascenseur avec 3 chiens mouillés ou 3 pétomanes malades ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt sucer une b*te ou manger du caca ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Contre l'augmentation mammaire our rien à foutre ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt péter des paillettes ou roter des confettis ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt embrasser une araignée ou manger un ver de terre ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt péter toutes les 3 minutes ou roter toutes les 30 secondes ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt lécher les pieds d'un clochard ou avaler le sp*rme d'un pote ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt être aveugle ou avoir un pénis greffé sur l'épaule ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt avoir la diarrhée à vie ou parler en miaulant ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt boire un shot de sp*rme ou de cyprine? Votez tous en même temps, les minoritaires boivent $ gorgées",14,1
,,"Plutôt boire une bouteille de parfum ou de shampoing ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt travailler à la caisse d'un tabac toute sa vie ou se prostituer pendant 5 jours ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pendant 3 jours, plutôt se nourrir exclusivement de milles feuilles ou être vêtu d'une combinaison de plongée ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Pour ou contre chier des bananes comestibles 4 fois par jour ? Votez tous en même temps, les minoritaires boivent $ gorgées !",14,0
,,"Plutôt boire un shot de pisse ou de crachat ? Votez tous en même temps, les minoritaires boivent $ gorgées",14,0
,,"Plutôt lécher l'anus d'un chien ou le sucer ? Voter tous en même temps, les minoritaires boivent $ gorgées",14,0
,,"Plutôt s'asseoir sur un pénis et manger un gâteau ou s'asseoir sur un gâteau et sucer un pénis ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt lécher l'anus de ton ou ta voisine de droite ou de gauche ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt perdre ses organes sexuels à vie ou prendre 150kg ? Votez tous ensemble, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir des pénis ou des couteaux à la place des doigts ? Votez tous ensemble, les perdants prennent $ gorgées",14,0
,,"Plutôt puer (sans le sentir) ou que tous les autres puent ? Votez tous ensemble, les perdants prennent $ gorgées",14,0
,,"Plutôt porter les sous-vêtements sales de quelqu'un ou utiliser sa brosse à dents ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt se pisser dessus en public une fois par semaine ou se chier dessus en privé une fois par jour ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt se torcher vers l'avant ou vers l'arrière ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt étrangler un chat, ou retirer les croûtes de vagin de ta grand-mère ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt noyer un chiot à mains nues, ou sucer une bite de lépreux jusqu'à ce qu'elle se dissolve dans ta bouche ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt prendre un laxatif avant un repas de famille, ou du viagra avant d'aller à la piscine publique ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt ne plus pouvoir se torcher pendant une semaine, ou avoir deux crottes de nez qui dépassent amplement de chaque narine pendant un mois ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir des ongles incarnés à chaque orteil, ou avoir une carie à une dent sur deux ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt faire 20 ans de prison ou être aveugle ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir 30 chiens chez toi tout le temps, ou marcher uniquement en arrière toute ta vie ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt faire que tes 4 membres soient des bras, ou dire ""nique ta mère"" toutes les 3 secondes même dans ton sommeil ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Tu préfères qu'à chaque fois que tu chies c'est 5kg qui sortent, ou qu'il pleuve sur toi tout le temps dès que tu mets la tête dehors ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir un anus sur le front ou avoir des bâtons à la place des pieds et des bras ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Tu préfères que tout ce que tu touches se transforme en merde, ou avoir des cierges qui brûlent à la place des doigts ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt ne plus rien entendre quand les gens parlent, ou être obligé de sentir l'anus d'un chien quand t'en croises un ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt ne pouvoir dormir que 2h par nuit et être crevé tout le temps, ou avoir une dent sur trois ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt être obligé de parler en faisant des gestes obscènes, ou être obligé de pousser des cris quand tu marches ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir un nez en forme de bite ou des yeux en forme de couilles ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Tu préfères : à chaque fois que tu pleures tu pètes et ça sent mauvais, ou à chaque fois que tu rigoles, un bouton blanc te pousse sur le visage ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Tu préfères : à chaque fois que tu fais l'amour tu penses à un clown qui jongle, ou finir toutes tes phrases par ""une bonne merde"" ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt commencer toutes tes phrases par ""il était une fois"", ou être obligé de crier ""CROTTE DE BIQUE"" à chaque fois que tu jouis ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir un seul et unique ami toute ta vie, ou que quand un inconnu te parle tu ne peux pas t'empêcher de lui mettre des doigts dans les yeux ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir une soeur siamoise ou être un rat ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt parler tout le temps avec un accent chinois ou sentir le chien mouillé ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt mourir par sodomie ou noyé(e) dans du sperme ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt marcher en pas chassés toute ta vie, ou n'avoir aucun poil ou cheveu nulle part ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt péter bruyamment à chaque fois qu'on te présente à un inconnu, ou parler au ralenti un jour sur deux ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt te faire enculer par un proche dès que tu as un faim, ou dès que tu as soif une souris morte te sort du cul ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt te faire enculer par un membre de ta famille proche ou qu'un cactus de 40cm te sorte du cul ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir chaque jour 30 nouveaux boutons blancs sur le visage, ou avoir du vinaigre à la place de la bave ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt t'électrocuter le sexe au taser pendant 2 secondes, ou boire un shot de règles ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt sucer un animal différent tous les jours, ou te faire enculer chaque semaine par un poulain ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir des mégots à la place des dents, ou ne pas avoir de nez ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt pouvoir pisser par le doigt ou chier par le talon ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt pouvoir chier n'importe quel plat de style purée, mousse au chocolat, etc. quand tu veux, ou pouvoir pisser n'importe quel jus de fruit ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt n'avoir plus aucune maladie de ta vie ou pouvoir filer des hémorroïdes à qui tu veux quand tu veux ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir un million d'euros sur un compte bancaire ou pouvoir faire péter quelqu'un bruyamment quand tu veux ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt ne plus jamais avoir de crottes de nez ou ne plus jamais transpirer ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Pour ou contre baiser la personne la plus canon du monde, avec une capote, si elle a le SIDA ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt s'être tapé un bouc sans que personne le sache ou ne pas l'avoir fait mais tout le monde le croit ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt confondre les bébés avec les cheeseburgers ou avoir la diarrhée quand tu baises ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Tu préfères qu'un de tes grands-parents te fassent une masturbation mal faite ou hyper bien faite ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt lécher l'urètre d'une girafe ou faire Sam pendant un an ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt ne chier que des limaces ou pisser par la bouche ? Votez en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt torcher le cul d'un mort avec sa main ou se placer une boule de pétanque dans le scrotum ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avaler une petite braise ou se faire péter un bison 5 dans l'anus ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir un testicule sous chaque aisselle ou un téton au milieu du front ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt avoir un ongle de pied incarné ou un joli chlamydia ? Votez tous en même temps, les perdants prennent $ gorgées",14,0
,,"Plutôt voir un match de curling en entier ou sentir l'anus de quelqu'un d'autre ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avaler du vomi ou coucher avec son voisin de droite ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir la peste ou faire un 69 avec son voisin de gauche ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt sentir un pet de vache de 10 secondes à sa source ou mettre un grand coup de pied nu contre un mur en béton ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir ta sueur qui sent le caca ou une haleine qui fait vomir les gens ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir une fuite urinaire à chaque fois que tu entends ""le"" ou ne pouvoir dire que 17 mots par jour ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne plus pouvoir te torcher du lundi au vendredi ou ne plus pouvoir baiser les weekends ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt insulter les gens en hurlant quand il te disent bonjour, ou produire 160 db (décollage d'un avion) à chaque fois que tu vas aux chiottes ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt lécher un cafard vivant ou faire des gargarismes avec de l'huile pour moteur ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir chier par la bouche ou manger par le cul ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt vivre avec un gode super puissant qui vibre en continu dans l'anus, ou avoir ta bouche qui se remplit de moutarde toutes les minutes ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être attiré sexuellement par les animaux, ou ne pas savoir faire la différence entre du caca et de la glace au chocolat ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir te masturber à chaque fois qu'il pleut, ou à chaque fois que quelqu'un fait une blague ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être vegan ou manger un sandwich à la merde une fois par mois ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir un sexe qui sent le poisson pourri à vie, où faire que les gens sentent une légère odeur d'anus quand ils te disent bonjour ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir des sextapes de toi en première page de tous les sites pornos ou devoir péter 3L d'air toutes les minutes ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir tes joues qui changent de taille tout le temps indépendamment l'une de l'autre, ou la même chose pour tes fesses ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir un nain de jardin sur l'épaule qui t'insulte, te pince et te mordille toute la journée, ou être constamment entouré de 100 mouches ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt vivre le restant de sa vie sur des patins à roulette, ou sans langue 2 jours sur 7 ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt changer « bonjour » par « ta gueule », ou « merci » par « connasse » ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Dans une soirée, tu préfères faire caca dans les seuls chiottes en sachant que tu vas les condamner et que les gens attendent leur tour, ou aller discrètement derrière un buisson du jardin ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt faire une petite crotte à chaque orgasme, ou avoir 10% de chance de dire « fist-fucking » à chaque fois que tu ouvres la bouche ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir un son de cloche dans ta tête à chaque fois que tu clignes des yeux, ou commencer par « Je suis célibataire » à chaque fois que tu t'adresses à quelqu'un ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir 20 euros à chaque fois que tu vas sur Facebook, ou 3000 euros à chaque fois que tu vomis en public ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"À chaque fois que tu vois un animal, plutôt avoir un orgasme ou une démangeaison à un endroit inaccessible dans le dos ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devenir attardé mental 15 minutes à chaque fois que tu penses au mot « robinet », ou péter bruyamment à chaque fois que quelqu'un te demande l'heure ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt pouvoir se servir de bananes comme pistolets lasers, ou lancer des oranges qui explosent ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt pouvoir sortir de la chantilly de son doigt à l'infini, ou régurgiter un camembert à n'importe quel moment ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour ou contre avoir le seul animal de compagnie qui parle, sachant que tu le gardes à vie et que c'est un branleur irrespectueux et inintéressant ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te réveiller tous les matins dans 100 kg de crevettes fraîches, ou avoir une petite crevette qui sort de ton cul toutes les heures même la nuit ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt gagner 1 euro à chaque fois que tu marches 100 m, ou 2000 euros à chaque fois que tu dors tout nu dehors ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Tu préfères qu'il y ait tous les insectes que tu as tués qui reviennent d'un coup pour se venger, ou qu'il existe un rapport détaillé et public des choses auxquelles tu as pensé pour te masturber ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir un fantôme qui te hante au moment des rapports sexuels, ou vomir un calamar de 3 kg tous les matins ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt faire que tout le monde est au courant quand tu te masturbes, ou à chaque fois que tu le fais, on te prélève 1000 euros ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt s'appeler Adolf ou porter tout le temps des vêtements qui grattent ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt changer ton prénom par « Jacquie », ou avoir une crotte de nez qui te démange toutes les minutes ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt tenir un restaurant avec Philippe Etchebest au-dessus de ton épaule qui t'insulte toute la journée, ou faire de la prospection à l'entrée de ce restaurant déguisé(e) en poulet avec le visage apparent ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir tes vêtements qui disparaissent si tu penses au mot ""igloo"", ou qu'on entende un miaulement provenant de ton slip dès qu'on prononce le mot ""Le"" à côté de toi ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt prononcer une insulte à chaque phrase pour toujours, ou toujours avoir une main posée sur ton sexe ? Votez en même temps, les perdants boivent $ gorgées",14,0
